  x  y  f
      892.860      1555.44      3991.36
      1756.82      1851.75      3991.09
      1383.61      1354.09      3989.50
      541.429      1008.88      3988.20
      1591.03      2508.06      3987.07
      1666.05      623.056      3986.10
      2333.05      2075.88      3983.79
      2006.71      1463.44      3983.12
      469.222      2125.84      3982.45
      552.677      2139.47      3981.93
      518.795      1460.61      3980.68
      1634.70      751.702      3976.82
      2009.67      374.104      3972.35
      2131.93      2188.66      3971.48
      2170.62      1305.67      3971.33
      676.224      1053.99      3970.05
      2463.97      482.680      3969.23
      1991.94      1303.45      3967.81
      1425.16      1251.33      3966.78
      1591.04      1773.44      3963.98
      578.569      1498.08      3963.82
      774.967      2017.43      3961.16
      650.071      602.366      3958.28
      1193.32      2025.43      3953.90
      734.919      1436.66      3949.96
      1664.77      1454.79      3947.45
      1776.49      2057.69      3945.21
      916.385      1489.96      3940.19
      1956.60      2111.04      3936.85
      1870.48      1898.49      3933.95
      983.737      1216.93      3931.69
      654.880      1744.10      3930.73
      1121.70      2127.06      3927.80
      1474.86      1534.40      3927.43
      698.525      1499.25      3924.50
      2131.56      696.930      3923.61
      1687.37      1631.74      3922.12
      2054.89      1557.99      3916.68
      1823.93      1947.96      3914.29
      2161.59      2170.78      3909.16
      1196.14      209.005      3906.53
      910.340      1042.90      3906.50
      912.108      1207.76      3906.42
      1062.23      2310.69      3904.31
      1066.45      1328.80      3901.58
      950.617      666.787      3901.33
      1675.90      1411.34      3897.70
      596.279      2175.84      3891.22
      2197.75      1881.88      3890.59
      1154.18      2052.36      3890.51
      1904.88      1014.11      3890.31
      1504.20      1640.85      3888.99
      740.013      1770.60      3888.54
      2095.73      1992.32      3888.36
      1310.63      881.216      3883.47
      1516.99      1713.98      3883.28
      715.265      798.736      3881.43
      1634.31      2353.25      3878.88
      242.896      2271.37      3878.34
      2211.32      1852.30      3877.39
      2419.72      1948.89      3876.86
      1996.28      1476.23      3874.59
      2029.20      268.792      3872.52
      1547.51      768.623      3872.14
      1812.23      1588.65      3871.82
      1675.14      1684.10      3871.58
      685.635      688.065      3869.70
      2300.10      1422.53      3869.67
      2173.53      1872.84      3868.24
      541.582      1240.75      3866.96
      1407.90      864.115      3865.91
      2150.63      1346.97      3863.61
      601.709      1098.32      3861.10
      510.889      1494.42      3853.92
      2150.05      913.855      3849.28
      2050.88      1457.11      3849.00
      622.542      1293.54      3847.86
      432.607      1609.94      3843.54
      1231.87      1310.40      3842.76
      772.742      1009.44      3836.57
      1018.31      2036.22      3836.52
      2179.62      1566.62      3835.86
      859.832      1302.21      3835.37
      674.527      687.778      3833.49
      1330.08      1239.41      3832.45
      501.299      581.863      3831.79
      1097.49      923.453      3831.49
      2360.39      1735.62      3831.41
      1269.17      2039.91      3829.00
      1785.05      881.436      3827.64
      1599.10      1715.84      3825.99
      984.531      1743.42      3822.18
      1079.35      434.240      3821.69
      1390.29      1858.79      3818.42
      1242.79      867.356      3818.26
      2117.63      2136.34      3818.05
      486.442      658.767      3817.40
      579.443      320.088      3816.96
      2123.84      1171.14      3811.90
      1776.86      892.534      3809.51
      1086.85      1697.37      3809.04
      1620.02      1521.60      3807.68
      914.804      1394.29      3807.22
      2356.66      2022.57      3805.83
      2277.46      1143.33      3804.09
      665.367      635.142      3802.50
      1429.43      867.259      3801.30
      1346.73      1083.34      3801.07
      531.231      806.407      3799.52
      804.093      489.980      3799.26
      671.688      1714.65      3797.38
      1648.03      126.845      3797.08
      1106.60      599.708      3796.68
      2095.31      2166.21      3795.91
      1639.69      1473.05      3794.52
      1879.31      1663.56      3793.94
      536.689      2059.55      3793.75
      1649.55      748.684      3791.30
      1944.12      1495.41      3787.10
      1477.60      883.313      3785.48
      535.622      1071.98      3784.88
      124.657      2488.69      3783.76
      1383.58      1625.64      3783.67
      704.986      2011.29      3781.76
      592.658      944.537      3781.69
      2408.31      762.453      3779.03
      1614.98      1480.40      3772.62
      949.772      2235.00      3770.40
      1954.83      1000.24      3766.12
      1066.86      817.264      3765.20
      2122.43      492.069      3758.90
      2129.08      1524.05      3757.24
      2086.03      1698.82      3756.72
      623.153      601.151      3753.15
      2015.05      2137.81      3752.26
      1288.96      388.421      3751.73
      2162.12      2163.87      3751.38
      1809.07      2443.46      3750.92
      904.699      816.617      3749.24
      1467.83      2127.43      3746.80
      1799.48      1611.33      3743.38
      2199.40      1107.47      3742.59
      1381.25      2223.68      3735.54
      1760.51      1902.77      3735.08
      470.005      236.520      3735.05
      1591.57      490.091      3733.79
      1183.83      886.806      3732.09
      996.502      781.683      3731.90
      908.001      2033.66      3730.31
      2358.91      1448.78      3730.01
      2408.85      1485.29      3727.21
      1668.82      2143.89      3724.66
      1840.88      1450.43      3724.25
      369.582      1607.59      3723.17
      1256.09      1194.91      3722.46
      1027.30      1318.44      3721.07
      462.663      709.230      3720.71
      827.474      952.878      3719.82
      1931.32      2283.94      3719.19
      1674.48      2021.66      3719.03
      1226.90      1743.33      3718.99
      700.683      1025.04      3717.11
      802.268      1709.29      3715.36
      2177.25      1654.81      3712.92
      2027.98      550.271      3711.91
      868.123      698.750      3707.98
      1904.25      771.780      3707.62
      1811.92      2167.95      3706.82
      1466.36      1415.91      3706.32
      1310.28      1694.53      3704.29
      476.284      1278.80      3702.16
      2287.25      1475.76      3700.96
      1100.38      2035.49      3700.36
      1460.78      2163.15      3694.30
      848.576      1275.40      3693.58
      1210.08      1294.03      3685.04
      1847.47      1506.10      3684.56
      1724.10      142.591      3682.64
      508.132      2038.60      3682.08
      953.612      1787.05      3681.92
      664.549      1027.98      3679.40
      1919.95      550.875      3678.47
      2342.20      2039.80      3677.63
      1414.62      584.355      3677.24
      2056.99      872.405      3674.12
      1245.28      1644.32      3669.07
      1534.24      1773.21      3667.47
      1047.26      1363.34      3667.12
      2160.00      1280.25      3665.27
      2006.73      421.258      3662.64
      1155.41      1756.51      3658.16
      2142.87      2061.22      3656.29
      1155.52      464.247      3655.98
      1667.20      2357.03      3653.69
      2192.96      1749.72      3651.24
      785.490      1964.32      3650.46
      2204.57      1677.28      3643.74
      1530.00      2159.43      3643.61
      2176.02      1499.44      3640.87
      1435.96      905.380      3640.09
      896.266      823.897      3639.43
      675.076      1441.55      3638.87
      1482.50      1808.14      3632.19
      738.021      883.272      3631.68
      1274.27      1891.69      3631.67
      1923.02      2021.36      3631.49
      758.977      1189.37      3629.67
      759.271      1461.84      3628.06
      1599.17      1479.54      3625.95
      2008.52      1413.76      3625.79
      777.309      430.864      3623.28
      1898.10      1506.25      3619.88
      678.930      2183.16      3616.91
      1900.86      1919.97      3616.52
      2080.80      1268.22      3615.36
      1999.21      358.535      3613.11
      1832.32      1619.30      3612.62
      2030.44      870.776      3608.33
      914.574      1884.49      3607.32
      1429.83      594.402      3602.35
      1940.32      879.346      3601.66
      809.399      1268.92      3601.30
      985.114      316.986      3600.94
      1742.43      1659.97      3599.24
      1871.10      2159.34      3599.06
      1278.42      2097.09      3598.58
      1158.83      790.089      3596.02
      836.400      1498.21      3593.98
      1786.45      1582.94      3591.54
      1476.21      753.211      3590.74
      1076.73      522.318      3589.95
      1038.66      2138.83      3588.89
      1703.02      258.635      3588.44
      578.887      1601.29      3586.03
      1300.33      1605.85      3584.26
      665.331      1884.86      3583.90
      931.218      1621.11      3583.23
      2281.68      1391.12      3582.99
      731.522      1499.61      3582.65
      2004.62      2000.58      3581.95
      1766.17      951.863      3578.15
      2300.45      1864.47      3576.39
      1046.17      1959.42      3575.02
      1332.44      1621.08      3573.62
      1092.06      946.276      3569.52
      696.938      1944.85      3568.58
      2300.71      2161.69      3566.36
      571.704      451.541      3563.79
      833.021      1705.38      3561.85
      1909.46      2034.33      3560.21
      1602.42      2072.39      3560.04
      1221.82      220.005      3558.32
      1498.26      2000.62      3558.30
      2183.41      2123.34      3558.00
      1514.04      1442.31      3556.63
      1232.51      1095.75      3556.61
      764.247      488.042      3556.34
      1220.60      1370.99      3556.07
      1061.02      1060.18      3555.88
      2015.13      1903.62      3555.83
      1131.58      2108.46      3555.32
      1926.61      1359.22      3555.32
      1179.30      2045.26      3555.09
      1577.92      1438.23      3550.20
      1778.43      2273.58      3549.69
      862.564      2179.91      3549.68
      452.840      464.510      3549.23
      2265.13      854.079      3547.92
      2217.97      933.941      3547.16
      1862.92      561.880      3543.91
      738.704      1753.83      3538.26
      1136.41      1546.20      3538.20
      1488.27      368.891      3538.00
      740.923      1415.91      3537.49
      1910.47      1246.51      3536.39
      524.161      2403.18      3533.08
      1353.16      1220.09      3529.52
      691.513      1806.69      3523.38
      2097.23      497.185      3522.11
      1579.01      1138.69      3520.49
      1715.69      589.344      3520.44
      432.357      657.404      3519.62
      779.122      2029.05      3519.05
      2231.45      543.107      3518.91
      1678.59      1813.88      3513.35
      566.635      1030.71      3508.87
      1621.54      2431.44      3508.45
      924.452      1551.58      3507.41
      613.537      1101.48      3504.63
      241.713      696.431      3503.46
      1077.20      820.624      3502.05
      972.817      2003.74      3499.04
      1651.84      2007.44      3497.01
      462.459      479.000      3490.80
      1640.30      1306.65      3489.96
      792.661      1811.23      3489.42
      1590.23      1885.26      3485.45
      1724.28      713.131      3484.44
      1421.02      1866.69      3481.99
      594.867      951.897      3481.83
      956.819      653.687      3479.66
      1175.15      2012.68      3470.12
      433.097      1177.44      3469.47
      2446.86      2095.89      3469.28
      469.446      1499.31      3469.21
      2232.33      588.117      3461.64
      564.611      769.374      3459.34
      422.865      1003.19      3459.27
      363.388      215.004      3456.08
      725.164      643.385      3455.69
      1143.03      1371.37      3449.26
      1045.28      1315.37      3449.05
      1801.46      400.912      3448.84
      1095.33      2013.26      3446.28
      1058.46      1584.40      3445.92
      1610.03      694.915      3445.24
      1742.06      1883.15      3444.72
      1184.46      1135.37      3443.70
      1553.10      718.511      3442.58
      2303.23      598.043      3439.67
      2078.01      792.710      3438.19
      2173.40      838.964      3432.58
      1995.13      1417.63      3431.57
      2225.21      916.331      3427.99
      577.192      1359.11      3427.86
      1848.55      982.109      3426.96
      1648.11      1962.26      3426.89
      1056.36      956.865      3426.64
      1677.54      1197.35      3426.63
      2071.89      1620.80      3425.91
      2300.51      1607.83      3425.10
      1272.23      855.015      3424.75
      1113.42      1866.28      3423.14
      1310.23      1218.96      3423.00
      1900.74      909.382      3420.54
      1581.74      1426.88      3417.10
      2088.15      2161.09      3414.61
      2012.31      1682.27      3405.49
      684.343      1710.76      3398.99
      969.678      1384.71      3396.91
      1078.66      2024.60      3392.24
      2180.74      1157.04      3391.95
      713.004      741.524      3391.73
      518.249      1536.77      3391.73
      1756.08      1805.26      3389.49
      2452.17      2068.60      3389.06
      1563.65      1525.98      3386.63
      1554.17      575.265      3386.62
      1153.62      2022.67      3385.81
      1550.09      1557.38      3385.33
      2296.95      956.284      3384.26
      1302.57      1177.85      3381.73
      1239.91      2111.31      3380.77
      2402.58      1762.04      3380.41
      1756.03      2223.69      3379.95
      2052.13      1708.08      3377.53
      962.121      726.469      3376.42
      1511.46      1456.12      3373.28
      378.510      1249.20      3371.65
      1257.44      1877.15      3371.09
      2155.34      2138.55      3369.65
      1692.11      1510.13      3367.08
      1183.66      2125.51      3366.67
      615.090      2188.91      3366.20
      1202.15      926.155      3362.54
      1994.45      1874.38      3360.29
      686.448      722.170      3359.59
      1028.68      1672.88      3356.48
      1468.61      951.442      3356.16
      1038.57      1424.35      3354.23
      1265.10      1043.30      3349.24
      2134.86      1485.25      3348.98
      970.840      2070.12      3348.61
      644.983      300.943      3348.04
      1429.34      1638.16      3345.75
      1247.71      1826.37      3344.37
      1718.55      1991.69      3340.88
      720.050      506.716      3338.93
      862.084      1134.63      3337.04
      2219.87      1981.46      3336.10
      2098.10      1058.47      3335.90
      1197.10      590.643      3334.77
      924.024      1675.83      3334.23
      1399.10      1629.09      3334.09
      1467.83      2005.26      3333.70
      647.918      1331.34      3331.39
      1135.43      1955.87      3329.90
      1006.98      575.523      3329.89
      1591.40      1721.29      3329.34
      1798.09      418.040      3329.12
      1237.44      1451.79      3328.12
      1324.67      1967.28      3326.38
      684.668      673.255      3325.63
      532.632      1586.44      3325.47
      549.270      1582.25      3321.53
      1672.91      1093.52      3319.99
      2214.62      1660.24      3314.53
      474.344      2511.23      3311.49
      666.813      2199.94      3310.30
      1240.93      1466.87      3310.29
      630.734      1827.51      3307.04
      1093.76      929.414      3304.84
      2038.55      767.166      3304.40
      536.645      411.076      3303.04
      1760.83      434.214      3302.09
      2119.02      1893.02      3300.28
      2064.54      1834.33      3298.47
      1032.38      1226.09      3296.01
      1479.86      1438.55      3295.74
      834.642      1316.51      3293.54
      2145.40      788.717      3292.29
      1369.36      1656.72      3290.61
      1066.06      1735.28      3289.92
      628.893      1067.88      3289.49
      1194.53      1039.63      3285.45
      503.792      1775.77      3284.36
      2110.46      544.202      3282.19
      854.539      320.448      3281.27
      1102.85      1775.89      3281.07
      551.204      1126.81      3280.42
      935.398      677.430      3280.08
      2224.15      967.982      3277.89
      2080.64      1547.43      3276.96
      757.588      894.302      3276.89
      2124.03      359.811      3276.43
      1233.80      1355.30      3276.27
      1872.72      1566.72      3275.60
      2041.30      453.956      3271.28
      711.929      1702.16      3269.77
      796.712      1095.10      3269.53
      1183.48      1483.06      3269.47
      1460.47      1214.03      3268.12
      889.393      1268.82      3267.99
      2169.97      1965.48      3266.81
      1491.45      1564.61      3261.19
      1347.12      1806.21      3256.47
      916.880      1553.24      3253.48
      1563.85      1764.48      3252.40
      471.709      854.776      3252.25
      1747.65      1507.40      3251.43
      2108.76      2132.24      3251.34
      1647.68      1947.91      3250.93
      1080.78      1358.73      3247.51
      1604.71      1086.33      3246.62
      1657.61      1663.92      3246.38
      1710.39      500.789      3242.62
      1691.16      1399.39      3241.17
      2141.40      1102.20      3240.23
      529.504      1305.68      3236.38
      1524.15      1993.76      3235.64
      1028.45      1615.95      3233.38
      1949.90      1509.83      3232.50
      1339.45      1904.92      3231.80
      1063.81      1228.58      3230.75
      1365.81      1330.22      3230.65
      893.593      1425.38      3229.37
      1534.68      1569.92      3229.28
      1056.59      2044.66      3229.20
      1086.65      1397.80      3228.97
      768.333      655.428      3228.94
      1044.70      2066.67      3228.91
      555.658      755.344      3227.82
      1236.01      841.958      3227.68
      1829.03      778.974      3226.10
      1213.38      684.462      3225.85
      1894.16      1653.69      3223.26
      1999.17      909.836      3221.86
      476.116      750.478      3221.47
      1865.64      841.885      3221.03
      1556.04      1528.07      3216.54
      812.676      416.148      3216.51
      1722.43      1196.68      3215.58
      1048.87      1256.31      3209.82
      2049.70      1860.60      3209.47
      595.938      1999.42      3207.99
      1374.63      2006.10      3205.28
      678.964      1167.69      3205.24
      1426.71      1302.96      3202.50
      2420.95      1836.32      3202.18
      1646.34      427.302      3200.37
      1369.93      569.872      3199.37
      1782.86      1191.69      3198.85
      1258.27      1079.67      3198.64
      471.513      630.979      3196.90
      1344.66      998.403      3193.53
      1324.09      1869.42      3193.13
      1964.18      1537.25      3190.24
      657.162      643.115      3189.46
      1160.71      909.369      3188.45
      588.588      2269.65      3186.05
      412.951      1307.83      3182.56
      1531.87      1164.62      3182.51
      1969.57      2176.55      3181.90
      1901.75      1630.48      3180.03
      449.862      1480.80      3179.02
      2364.97      2021.99      3177.99
      2300.62      2307.55      3177.31
      2144.40      2220.98      3173.40
      1294.88      2254.72      3173.25
      1257.81      537.429      3172.78
      2046.00      859.274      3172.24
      1065.56      366.691      3171.32
      1625.77      401.605      3167.80
      905.865      1411.46      3165.46
      1156.23      649.039      3165.36
      766.889      1929.48      3165.24
      2199.07      1533.49      3164.31
      1785.69      2098.61      3163.30
      1027.78      2035.74      3159.80
      466.418      1174.15      3159.21
      961.808      1807.68      3152.26
      782.250      763.510      3148.51
      1245.37      318.326      3146.93
      855.696      1090.33      3145.71
      1693.88      1076.14      3141.64
      891.194      882.179      3139.84
      2176.52      1525.34      3139.50
      2058.58      1410.15      3137.88
      1628.61      1841.15      3135.15
      918.306      823.190      3133.70
      852.960      1238.75      3131.12
      2179.08      1986.92      3128.12
      880.520      1288.75      3127.77
      647.469      2041.29      3124.71
      1022.54      1640.14      3123.95
      1883.11      1529.46      3122.70
      1175.64      1112.20      3121.32
      1712.86      428.343      3119.45
      1776.07      1815.39      3118.41
      1932.32      499.338      3115.62
      2132.95      850.693      3115.34
      934.120      1683.28      3112.69
      2209.60      1754.28      3112.31
      2134.39      1091.28      3109.48
      770.901      1538.44      3108.83
      775.848      1515.31      3108.74
      1472.60      1131.36      3107.82
      1173.44      2093.50      3102.80
      1099.93      1991.17      3102.10
      771.433      1685.07      3101.77
      1657.25      1960.42      3101.21
      779.032      1743.21      3100.86
      1036.55      2072.89      3098.07
      2244.57      1132.81      3096.41
      860.377      692.382      3095.02
      539.846      1186.24      3094.80
      857.995      881.524      3092.80
      677.629      2276.48      3091.37
      682.364      2033.41      3085.55
      949.803      1964.38      3084.73
      708.328      1487.39      3082.83
      1441.05      1394.08      3082.06
      2234.35      1450.75      3081.45
      612.891      522.803      3081.20
      1404.00      766.736      3077.74
      690.381      1693.29      3076.16
      1729.54      1198.30      3074.28
      647.347      1575.18      3073.79
      777.163      1179.07      3073.23
      623.798      1258.34      3072.61
      1998.85      1159.31      3069.72
      963.577      1555.82      3069.56
      2222.17      535.253      3068.27
      2377.80      235.678      3066.16
      1067.76      1943.60      3058.82
      939.415      1498.22      3057.93
      2007.44      1313.79      3057.30
      1228.04      2097.48      3056.48
      1988.10      2009.57      3056.22
      1723.89      408.936      3055.98
      1983.45      1132.49      3053.82
      1523.22      1011.38      3051.17
      1543.90      752.206      3050.01
      1197.17      497.351      3049.93
      1665.88      1241.47      3045.74
      1524.76      1922.35      3045.37
      1209.43      1648.28      3041.06
      1656.66      1230.63      3040.81
      1988.41      583.466      3039.05
      519.301      1621.52      3035.44
      1594.19      2119.85      3032.70
      1193.42      1981.10      3031.76
      765.151      2054.09      3030.71
      959.896      636.674      3030.35
      1135.42      1697.42      3030.03
      1146.88      1934.18      3028.76
      1493.33      1342.66      3026.47
      2134.38      930.620      3023.79
      640.281      1681.36      3020.81
      2069.27      2134.75      3018.26
      1795.38      1735.53      3017.30
      1378.24      202.638      3015.73
      1443.62      2341.24      3013.54
      1767.27      1384.88      3012.10
      810.727      526.564      3008.92
      1402.86      1976.57      3008.57
      1430.40      1028.61      3007.61
      2012.93      2607.97      3004.90
      2137.64      385.712      3004.16
      2247.08      1669.98      3003.80
      798.830      1607.96      3001.49
      628.621      2012.61      2999.34
      743.328      1339.26      2998.76
      2108.22      963.905      2998.10
      1450.97      2060.52      2997.99
      733.384      745.079      2997.73
      1641.67      1935.81      2997.23
      1037.79      977.488      2993.54
      1268.31      791.035      2992.21
      940.132      663.868      2991.78
      1718.76      2224.37      2991.14
      2345.95      1444.93      2990.93
      1926.71      419.103      2990.41
      2068.06      1145.84      2989.96
      1419.55      661.864      2987.93
      1297.82      605.047      2986.83
      1127.99      1861.60      2984.45
      619.873      772.941      2984.30
      1563.29      1982.19      2976.18
      1477.20      1670.21      2972.01
      2345.62      2058.09      2966.66
      1598.35      1848.02      2965.76
      1574.89      607.429      2965.27
      1248.39      1017.74      2957.11
      592.664      2163.89      2954.65
      1445.40      1300.56      2952.10
      854.728      1423.43      2951.72
      981.780      1026.07      2951.70
      1838.38      974.979      2951.47
      1501.69      1701.65      2948.64
      1883.51      618.399      2943.82
      1242.46      1187.81      2943.39
      395.071      688.248      2942.88
      1020.00      1226.33      2940.92
      1426.87      764.441      2940.81
      1452.27      1960.23      2934.62
      1467.56      1842.06      2931.37
      1124.27      2115.79      2930.90
      555.721      587.085      2929.81
      1002.97      1874.40      2928.41
      2114.12      991.572      2927.98
      582.743      1817.08      2927.24
      1701.55      1419.84      2926.65
      1121.40      602.980      2925.97
      1380.16      1990.61      2925.44
      1125.65      1012.40      2921.98
      1315.39      1899.08      2921.83
      2025.13      2260.77      2919.32
      1041.20      2027.94      2915.17
      719.293      648.438      2914.04
      1515.83      427.256      2913.13
      1625.39      2316.08      2911.44
      519.278      796.099      2910.37
      2116.15      1735.72      2908.11
      1089.55      1708.93      2907.13
      614.480      1114.74      2906.95
      864.880      524.105      2901.28
      899.058      1982.49      2900.08
      1211.55      708.532      2896.20
      1639.72      2396.84      2894.96
      698.851      2053.36      2894.67
      1231.85      1223.34      2894.11
      669.489      936.706      2891.44
      726.839      1400.48      2891.44
      2109.62      1489.09      2888.30
      1513.46      1888.93      2888.19
      1929.67      1014.43      2887.97
      1782.39      745.256      2887.89
      520.483      1052.10      2886.37
      625.902      691.442      2884.78
      970.715      1133.95      2883.64
      1502.76      905.015      2883.40
      1764.76      1562.44      2881.52
      2102.84      1006.18      2879.88
      1436.35      925.224      2876.91
      587.478      1710.58      2872.99
      2108.48      595.007      2872.85
      2363.25      1672.39      2872.59
      927.821      1295.48      2872.34
      2295.96      1112.68      2872.33
      1677.04      1902.41      2872.16
      713.735      587.302      2869.59
      1310.58      592.600      2869.53
      1255.31      863.628      2865.81
      2026.01      1795.80      2864.10
      1034.31      1261.19      2863.80
      524.138      1344.97      2863.47
      1010.00      1809.41      2863.10
      1661.35      2078.33      2862.34
      1741.28      886.896      2860.50
      1291.93      682.301      2859.32
      1418.04      1216.94      2856.63
      1200.16      1913.11      2851.27
      899.267      1703.08      2846.23
      2051.78      1131.44      2845.04
      1008.40      1100.50      2844.52
      2314.66      1076.38      2842.13
      1687.95      1470.29      2841.85
      615.712      1445.86      2835.84
      2089.61      922.410      2832.81
      1183.58      1723.03      2832.51
      1696.40      952.185      2830.72
      1605.57      1068.20      2830.62
      1028.30      1511.30      2828.45
      1314.81      1115.65      2822.30
      1757.26      1199.49      2820.09
      2240.74      951.512      2819.76
      583.627      959.446      2819.63
      1717.99      1609.68      2819.56
      972.312      1234.96      2818.01
      918.933      1102.41      2815.89
      623.084      1039.23      2814.24
      1252.87      1928.85      2812.47
      2124.22      893.911      2808.41
      2096.23      313.499      2808.26
      728.267      529.706      2807.14
      1113.89      1471.47      2806.43
      1493.78      652.114      2805.62
      671.702      1028.48      2804.42
      549.665      1098.55      2800.47
      1004.85      1594.85      2799.31
      1252.61      1345.71      2794.85
      1568.77      735.341      2792.22
      2028.51      665.860      2791.22
      1457.65      877.602      2790.37
      2026.61      1879.20      2790.21
      1853.94      1765.92      2789.52
      1477.11      1388.67      2788.82
      500.456      778.155      2788.47
      1102.74      683.634      2781.89
      481.678      903.225      2780.87
      1408.29      924.567      2779.03
      553.715      1782.55      2778.47
      1459.96      521.381      2775.02
      1218.50      727.236      2774.20
      681.870      1334.17      2773.48
      1998.82      808.936      2772.78
      1303.54      2204.21      2771.80
      1704.59      1599.57      2771.04
      2213.67      1091.58      2770.23
      1008.06      1271.86      2765.15
      1475.35      2206.95      2758.83
      1841.98      855.520      2758.72
      1374.66      1678.39      2757.94
      1070.77      1825.48      2757.77
      640.506      2155.88      2757.00
      1297.40      962.674      2754.54
      2088.59      2282.53      2754.25
      1205.19      935.182      2754.15
      1989.38      1051.45      2752.39
      1229.50      1152.50      2751.62
      842.731      508.736      2750.95
      1677.93      350.190      2749.07
      2118.89      2340.40      2748.46
      2380.29      1771.70      2748.39
      476.614      1379.07      2746.01
      898.105      1584.04      2745.27
      1470.93      2197.28      2744.52
      1365.70      674.553      2742.36
      2239.14      2147.05      2738.20
      2143.93      599.168      2737.06
      749.362      1394.56      2735.05
      1678.81      1372.45      2734.07
      870.905      1487.40      2733.78
      1400.23      1429.29      2733.01
      917.536      1205.45      2731.00
      1018.52      1869.81      2727.33
      2141.93      760.175      2727.06
      1281.68      519.059      2725.68
      1971.68      1245.58      2723.25
      2171.34      885.346      2717.93
      1151.07      663.866      2714.19
      1032.62      856.848      2714.08
      1244.85      1994.10      2712.12
      1908.75      2048.08      2711.37
      1979.38      1827.53      2708.26
      1661.48      1494.69      2705.91
      797.265      599.887      2702.35
      2144.66      1292.90      2699.42
      1270.85      1100.96      2699.34
      930.721      957.217      2699.34
      1182.09      1511.34      2696.18
      597.814      1915.22      2688.24
      1470.50      1109.16      2687.60
      1057.60      2024.16      2683.09
      2023.61      2124.83      2680.47
      2043.62      546.718      2680.13
      1958.09      1485.46      2679.26
      1543.36      1291.61      2677.80
      490.151      1736.23      2673.31
      1868.47      419.697      2672.41
      1837.14      1886.95      2672.38
      755.853      1736.25      2671.39
      1341.43      1730.87      2669.69
      1371.65      1691.95      2669.37
      1715.39      1687.44      2664.13
      879.181      1512.16      2662.08
      1544.38      185.336      2660.71
      1654.02      1685.80      2658.26
      2060.57      643.206      2657.82
      767.994      1208.40      2655.09
      447.136      452.570      2651.71
      1288.07      795.200      2651.66
      1470.69      1031.62      2650.44
      1455.79      1409.13      2649.87
      2161.75      678.283      2649.10
      784.395      2013.28      2647.96
      1116.48      1403.91      2644.81
      1158.98      1469.15      2642.84
      2177.97      1742.30      2636.22
      1529.33      340.504      2634.14
      1792.15      2002.15      2630.97
      1975.70      1372.67      2630.26
      1747.91      539.871      2629.89
      1644.94      2277.53      2628.54
      1313.29      1377.96      2628.38
      1051.85      1434.87      2628.13
      1151.53      757.506      2626.18
      2096.60      1077.34      2624.64
      1781.83      1961.48      2622.29
      2121.82      792.922      2621.97
      1752.66      835.826      2621.28
      1849.10      1670.34      2617.69
      1358.78      1984.73      2617.65
      1690.29      2266.26      2616.52
      732.112      1728.36      2615.76
      1740.51      1017.97      2614.60
      462.444      1634.35      2611.18
      1914.73      1008.02      2609.30
      1803.08      1706.68      2608.05
      1463.84      711.467      2605.96
      1163.54      1605.52      2605.95
      1387.80      970.016      2605.37
      1642.02      1923.22      2601.21
      1798.05      1287.90      2598.15
      897.167      1792.00      2595.22
      1066.81      2144.37      2594.11
      2189.07      2059.08      2593.18
      655.386      813.800      2591.65
      1573.78      309.908      2589.08
      1075.35      2101.74      2588.58
      1273.08      892.765      2587.73
      1936.17      1496.36      2580.21
      1316.77      744.965      2577.63
      1014.55      1909.18      2574.96
      833.950      632.614      2574.09
      637.533      1623.50      2573.92
      1686.55      995.658      2570.34
      1347.41      1920.88      2568.59
      1865.55      1318.55      2567.15
      633.238      1888.62      2565.42
      622.885      2228.35      2562.16
      616.262      1618.63      2561.66
      983.944      961.979      2559.19
      1017.12      1273.42      2556.44
      1733.68      1175.73      2553.52
      1218.66      510.549      2552.88
      1635.22      1294.08      2551.31
      1534.52      1737.19      2550.88
      504.363      1821.67      2550.77
      1904.41      477.007      2550.56
      1173.66      2026.64      2546.57
      1079.30      633.132      2545.55
      1172.95      1480.73      2545.45
      1345.95      538.993      2542.61
      1171.27      1953.71      2536.56
      931.030      2023.43      2531.65
      1171.31      1580.21      2527.79
      1785.15      1269.88      2524.88
      1991.42      884.395      2524.80
      1364.92      1377.37      2519.99
      1362.26      1067.51      2518.15
      1761.55      1122.47      2514.38
      1578.52      952.720      2511.03
      1790.23      651.016      2509.22
      2275.99      1774.25      2508.30
      2104.88      1099.46      2507.17
      2046.47      917.264      2500.39
      1500.73      918.112      2499.47
      763.572      472.039      2498.82
      1320.98      496.039      2498.80
      1769.13      1608.48      2498.16
      1332.94      1775.30      2498.13
      1096.05      1872.32      2493.05
      1554.66      628.982      2491.51
      657.975      710.722      2490.62
      2089.63      932.604      2490.61
      2145.72      1977.19      2487.84
      1051.98      785.557      2487.51
      2054.92      1427.23      2487.27
      2123.12      962.844      2485.33
      2230.32      995.602      2484.11
      799.267      1551.20      2480.32
      766.771      592.948      2480.01
      2101.06      324.739      2479.79
      588.150      544.674      2479.73
      1045.42      749.126      2478.75
      1878.33      476.738      2478.53
      1196.74      2085.01      2476.26
      1238.73      573.309      2469.68
      350.379      627.969      2468.53
      1085.52      1661.14      2468.07
      553.492      2117.98      2467.95
      1374.45      2376.82      2466.76
      2109.08      1107.59      2466.64
      1348.96      872.682      2462.42
      1415.51      1596.13      2462.30
      782.596      750.235      2462.17
