            x            y            a            d            m            sx            sy             sm            c
  1163.558228    35.328033   266.544354   -28.831088    16.031581     0.034158     0.029072     0.023675     0.972231
  1159.717041  1531.298828   266.406216   -28.757235    16.031667     0.041341     0.067128     0.054125    -1.000000
   928.412476  1496.090698   266.422430   -28.740230    16.032263     0.033844     0.030612     0.020478     0.977123
  1001.486328  1243.815674   266.441653   -28.758559    16.032584     0.033981     0.030898     0.020541     0.990137
  1407.720947  1345.872314   266.409454   -28.786449    16.032973     0.033592     0.030666     0.020430     0.983830
   721.117310   497.275055   266.526376   -28.772534    16.033330     0.033283     0.031083     0.020465     0.984134
   850.450928  1340.627197   266.441164   -28.741561    16.034573     0.034402     0.031700     0.021086     0.977410
   828.490479    32.268490   266.563387   -28.804075    16.034939     0.034251     0.031372     0.020663     0.949726
  1029.811157   570.530884   266.502323   -28.793954    16.035111     0.033615     0.031609     0.020608     0.982026
   844.656433  1433.035400   266.432949   -28.736546    16.035241     0.033773     0.030571     0.020473     0.988901
   654.045471  1329.394653   266.453201   -28.726200    16.036258     0.033326     0.031477     0.020570     0.958469
  1186.009155    77.454422   266.539198   -28.830838    16.036698     0.033340     0.031579     0.020601     0.978663
  1348.299561   822.470581   266.461182   -28.807379    16.037356     0.034009     0.031742     0.020736     0.989289
  1377.943481   274.408417   266.510225   -28.836720    16.037979     0.033405     0.031561     0.020608     0.980277
  1383.185303   352.953125   266.502663   -28.833285    16.039262     0.033470     0.030618     0.020481     0.985290
   800.953186   932.767151   266.481638   -28.757604    16.039329     0.033309     0.031080     0.020518     0.988999
   353.067200  1411.719971   266.462442   -28.697766    16.040746     0.033415     0.031292     0.020582     0.981767
   745.947021   939.358948   266.484107   -28.752823    16.040845     0.033461     0.031534     0.020638     0.981691
  1513.446411    15.876339   266.526564   -28.860405    16.041788     0.034198     0.030969     0.020682     0.978701
   458.040253    90.909294   266.578680   -28.771163    16.042124     0.032330     0.024561     0.026072     0.978416
   780.053528  1549.766235   266.425781   -28.725570    16.042562     0.033416     0.031177     0.020583     0.990600
  1455.494141  1054.859985   266.433684   -28.804636    16.043397     0.034284     0.031062     0.020721     0.983754
   859.127258  1541.219849   266.422141   -28.732397    16.043902     0.033586     0.031195     0.020632     0.953036
  1320.718872   417.695709   266.500171   -28.825041    16.044242     0.034288     0.031691     0.020979     0.985244
   507.239685  1265.960571   266.467281   -28.717424    16.044682     0.033795     0.030793     0.020610     0.960912
  1281.996948   385.212280   266.505345   -28.823499    16.045191     0.033448     0.031171     0.020621     0.989666
  1533.872925  1395.628540   266.397782   -28.794219    16.045490     0.033740     0.031723     0.020739     0.978644
   543.434265   423.797028   266.543113   -28.761741    16.045552     0.034366     0.031329     0.020793     0.985704
   328.798309  1393.547852   266.465479   -28.696693    16.045798     0.033988     0.031927     0.020812     0.925929
  1497.004639   178.169678   266.512463   -28.851099    16.046543     0.033455     0.031063     0.020620     0.983716
   529.024475  1119.116943   266.479633   -28.726408    16.047457     0.033545     0.031025     0.020611     0.970313
  1442.024292   495.296021   266.486197   -28.831058    16.048168     0.033615     0.031549     0.020735     0.990318
   859.685669  1082.262085   266.464529   -28.755014    16.048341     0.034282     0.031580     0.020828     0.992180
   617.639404   158.522217   266.563500   -28.780783    16.048594     0.034504     0.032101     0.020952     0.979718
  1245.932129  1171.368652   266.434655   -28.781927    16.049602     0.033743     0.031805     0.020813     0.977079
   583.482971  1456.570068   266.445400   -28.714229    16.049792     0.034690     0.032120     0.021013     0.986716
  1418.702026   349.537292   266.500990   -28.836332    16.049841     0.034382     0.032092     0.020942     0.982323
   660.965393   681.640991   266.512692   -28.758601    16.050220     0.033728     0.031802     0.020800     0.985658
   457.652161  1106.815674   266.484764   -28.721229    16.050343     0.034357     0.031378     0.020824     0.916870
  1571.817627  1337.972168   266.400985   -28.800130    16.052998     0.033887     0.030987     0.020731     0.989931
   422.939911  1308.069702   266.468109   -28.708523    16.053936     0.033665     0.031022     0.020718     0.980044
   503.826904   226.154480   266.563609   -28.768235    16.054470     0.033970     0.031294     0.020807     0.983639
   402.844116  1123.764893   266.486265   -28.715955    16.055029     0.034013     0.031586     0.020853     0.981784
  1430.210449  1078.322876   266.432931   -28.801433    16.055421     0.034725     0.032316     0.021533     0.986876
   552.506226   810.262207   266.506869   -28.743491    16.055607     0.034777     0.031837     0.021036     0.989098
  1329.235229   516.783508   266.490527   -28.820862    16.056684     0.034274     0.031611     0.020919     0.981559
   503.428802  1281.297729   266.466077   -28.716361    16.056779     0.034830     0.032012     0.021078     0.980821
   336.155304  1581.472778   266.447706   -28.688048    16.057486     0.034229     0.032252     0.021048     0.986157
   735.693787   858.560120   266.492152   -28.755963    16.057831     0.034659     0.032316     0.021092     0.985547
   739.640503  1286.759521   266.452348   -28.735232    16.060480     0.034745     0.031867     0.021059     0.993377
  1267.078857   200.251831   266.523296   -28.831378    16.060616     0.034004     0.031748     0.020956     0.967280
  1438.884521  1211.764404   266.420106   -28.795571    16.061567     0.034120     0.031758     0.020963     0.980084
  1154.655151  1321.037720   266.425933   -28.767170    16.061664     0.034621     0.031336     0.020979     0.984241
   779.213928  1245.199707   266.453974   -28.740482    16.062572     0.045502     0.045595     0.032028    -1.000000
   589.141174  1505.625977   266.440551   -28.712275    16.062988     0.034313     0.032241     0.021089     0.979297
   775.159058   911.664429   266.485033   -28.756551    16.063059     0.034456     0.033352     0.021489     0.980753
  1270.419312     8.727897   266.540834   -28.841056    16.063304     0.034972     0.032089     0.021175     0.975702
   820.454468    96.762665   266.557869   -28.800257    16.063583     0.034994     0.031985     0.021171     0.990241
  1073.415649   132.338379   266.540421   -28.819016    16.063749     0.035040     0.032327     0.021237     0.975181
   819.446716   730.961426   266.499262   -28.769021    16.064119     0.034869     0.031439     0.021082     0.987864
   359.739288  1387.932739   266.464267   -28.699476    16.064139     0.034482     0.031405     0.020991     0.988514
  1426.470337   345.101562   266.500965   -28.837179    16.065113     0.034947     0.031587     0.021133     0.982856
  1146.656860  1171.148682   266.440238   -28.773894    16.066581     0.034834     0.031726     0.021120     0.982294
  1275.310913   321.179443   266.511645   -28.826104    16.067101     0.034784     0.031821     0.021145     0.980066
   710.120117  1104.673828   266.470831   -28.741793    16.068044     0.034405     0.032262     0.021152     0.985293
  1442.340942   225.339569   266.511159   -28.844350    16.068341     0.035234     0.032624     0.021749     0.985189
  1430.421509  1515.525146   266.392499   -28.779939    16.068481     0.035401     0.032882     0.021713     0.989344
  1094.359253   424.669830   266.512201   -28.806353    16.069414     0.035008     0.032363     0.021304     0.983263
  1305.568359   898.529785   266.456542   -28.800177    16.070224     0.035318     0.032765     0.021400     0.984529
   685.216187  1486.095093   266.436975   -28.721019    16.070260     0.034560     0.031617     0.021109     0.976198
  1521.451050   551.692810   266.476529   -28.834722    16.070308     0.035264     0.032426     0.021347     0.988807
  1018.571594   974.938232   266.465553   -28.773165    16.071944     0.035097     0.031684     0.021217     0.986511
  1418.487915   375.668915   266.498584   -28.835030    16.072615     0.035376     0.032573     0.021419     0.977032
  1094.488403  1482.487671   266.414382   -28.754352    16.072933     0.035457     0.032865     0.021516     0.991927
  1581.146240   157.919617   266.509624   -28.858913    16.074529     0.034503     0.031683     0.021148     0.979842
   733.046692    56.269066   266.566505   -28.795159    16.074670     0.034444     0.032240     0.021233     0.986298
  1440.407104   716.778992   266.465798   -28.820039    16.074778     0.035287     0.032243     0.021362     0.985296
   803.804626   205.544113   266.548735   -28.793565    16.074813     0.034884     0.032779     0.021375     0.987738
  1585.144409  1103.981689   266.421873   -28.812723    16.075420     0.034487     0.031606     0.021151     0.990675
   452.776855  1385.727417   266.459263   -28.707123    16.075514     0.039094     0.033999     0.022892    -1.000000
  1364.824707  1362.519897   266.410320   -28.782155    16.075894     0.034862     0.032814     0.021393     0.985069
   470.190094     2.506037   266.586179   -28.776487    16.076433     0.035141     0.033185     0.022987     0.993664
  1450.752808   947.622559   266.443866   -28.809526    16.076448     0.035055     0.032718     0.021397     0.961940
  1085.222656   183.976059   266.534982   -28.817437    16.076612     0.035022     0.031784     0.021546     0.988929
  1204.192993   447.955688   266.503897   -28.814110    16.076782     0.034643     0.031671     0.021205     0.983748
  1381.946045   816.234741   266.459874   -28.810412    16.076872     0.034493     0.032182     0.021252     0.992315
   438.789581   693.268311   266.524048   -28.740022    16.076984     0.034895     0.032382     0.021336     0.986629
  1161.092407   478.464050   266.503488   -28.809118    16.077215     0.036377     0.021823     0.026543     0.963735
  1396.711426    21.257605   266.532603   -28.850678    16.077252     0.035127     0.032393     0.021373     0.985454
  1051.844116   780.741821   266.481647   -28.785408    16.079921     0.034818     0.032401     0.021350     0.922091
   923.055237  1489.484131   266.423341   -28.740121    16.080604     0.034757     0.032909     0.021468     0.992686
   401.826660    21.859529   266.588211   -28.769995    16.081619     0.034824     0.032046     0.021320     0.985162
  1065.675659  1358.262085   266.427478   -28.758130    16.082843     0.035413     0.032603     0.021506     0.979713
   651.849121  1260.031860   266.459734   -28.729433    16.082915     0.029598     0.032499     0.025585     0.975747
  1366.152100   731.463867   266.468600   -28.813300    16.083151     0.035040     0.033018     0.021547     0.985997
  1426.564941   999.542114   266.440420   -28.805013    16.083301     0.035749     0.033153     0.021657     0.986020
  1145.335571   513.412598   266.501138   -28.806124    16.083816     0.035575     0.033075     0.021637     0.979740
  1045.861206    50.055489   266.549578   -28.820823    16.083909     0.034749     0.031887     0.021318     0.987704
  1332.350342  1255.985107   266.421989   -28.784765    16.084331     0.035470     0.032088     0.021433     0.966859
  1278.106567   123.634666   266.529768   -28.836035    16.084803     0.037777     0.034798     0.024859     0.940419
  1241.966919  1582.153198   266.396906   -28.761395    16.084813     0.034581     0.032057     0.021351     0.981725
  1243.443604   407.295135   266.505461   -28.819289    16.084852     0.035730     0.032823     0.021637     0.983296
   461.060272  1081.085449   266.486952   -28.722770    16.085919     0.034674     0.031976     0.021345     0.979307
   699.309143     7.644632   266.572891   -28.794811    16.087259     0.035576     0.033030     0.021645     0.980490
  1055.290771   408.926422   266.515845   -28.803960    16.088096     0.035342     0.032136     0.021488     0.988319
  1122.355225  1534.946411   266.407972   -28.754029    16.088224     0.035503     0.032135     0.021519     0.990945
   606.885132   764.566956   266.508051   -28.750143    16.089059     0.035121     0.033142     0.021614     0.973073
  1327.700317  1558.631836   266.394274   -28.769497    16.089094     0.035614     0.033108     0.021670     0.976932
   404.876190  1195.444458   266.479527   -28.712596    16.089277     0.035153     0.033163     0.021643     0.983729
   989.259277  1340.429565   266.433407   -28.752816    16.091111     0.035606     0.033286     0.021749     0.981256
   837.990173  1081.729004   266.465793   -28.753282    16.094115     0.035038     0.032822     0.021602     0.990948
   781.543884   857.147827   266.489716   -28.759748    16.095985     0.035978     0.032629     0.021745     0.985039
  1294.671997  1234.074341   266.426126   -28.782791    16.096429     0.035717     0.032403     0.021664     0.992094
   479.600830  1271.132568   266.468351   -28.714930    16.096588     0.039595     0.036058     0.025468     0.964647
  1071.456665  1270.380859   266.435277   -28.762921    16.096818     0.040017     0.035611     0.025801     0.951657
  1336.313721   302.996521   266.509911   -28.831941    16.097200     0.035682     0.032339     0.021669     0.989418
  1438.544800   430.777710   266.492361   -28.833947    16.097913     0.036103     0.032950     0.021823     0.984229
  1323.490845    31.492493   266.535755   -28.844240    16.098285     0.036297     0.033644     0.022025     0.978060
  1148.005371  1521.943359   266.407737   -28.756746    16.098597     0.035021     0.032285     0.021575     0.988058
   675.162048  1537.190063   266.432817   -28.717691    16.098744     0.035616     0.033044     0.025402     0.939369
  1198.201538   879.069336   266.464357   -28.792434    16.099465     0.035443     0.032413     0.021667     0.985670
  1376.825317   125.343102   266.524083   -28.843953    16.099975     0.035594     0.033308     0.021826     0.982874
  1222.910889   788.698059   266.471330   -28.798879    16.101278     0.035388     0.033170     0.021778     0.989743
  1035.021851   409.342194   266.516941   -28.802297    16.101431     0.035343     0.033292     0.021808     0.983997
   560.458008    85.085526   266.573492   -28.779752    16.102952     0.036173     0.032668     0.021871     0.975009
   411.414093   553.195068   266.538531   -28.744684    16.103475     0.036205     0.033001     0.021927     0.986864
   847.396729   432.779114   266.525275   -28.785938    16.104687     0.054504     0.037385     0.031138     0.831312
   534.942627   201.570892   266.564143   -28.771965    16.104709     0.035520     0.033591     0.021908     0.976855
  1242.980347   145.200577   266.529739   -28.832129    16.105503     0.035372     0.032927     0.021792     0.987686
   838.767700  1042.771729   266.469350   -28.755261    16.106237     0.035878     0.033131     0.021892     0.992028
  1059.707031    19.720123   266.551610   -28.823435    16.108058     0.036167     0.033415     0.021995     0.990644
  1267.939331  1367.918091   266.415251   -28.774040    16.108589     0.035402     0.032641     0.021789     0.987780
   671.455444  1265.448242   266.458136   -28.730755    16.109430     0.036645     0.033958     0.022225     0.987736
   995.725891  1565.639282   266.412232   -28.742261    16.109777     0.036229     0.033721     0.022071     0.944484
  1346.642334   917.333313   266.452502   -28.802580    16.110421     0.036462     0.033704     0.022124     0.984176
   378.052856  1504.461670   266.452476   -28.695230    16.110704     0.035715     0.033809     0.022063     0.980379
   670.855530   808.430786   266.500415   -28.753172    16.111423     0.035938     0.033852     0.022093     0.983187
   947.154541   278.686707   266.533947   -28.801593    16.111440     0.035888     0.033553     0.022022     0.985475
  1210.180786   863.380249   266.465137   -28.794176    16.111791     0.036026     0.033778     0.022097     0.981464
   740.202637  1006.155396   266.478254   -28.749074    16.111911     0.035912     0.033022     0.021960     0.983972
  1477.847534    14.104654   266.528722   -28.857606    16.112360     0.035785     0.032895     0.021910     0.982216
   503.013397   721.107849   266.517881   -28.743860    16.113591     0.035729     0.033040     0.022345     0.988322
   375.625580  1129.649902   266.487244   -28.713460    16.114299     0.036634     0.033875     0.022206     0.974643
  1150.675293  1289.965576   266.429029   -28.768376    16.115055     0.037966     0.032940     0.022411     0.975139
   700.426575   496.031372   266.527649   -28.770918    16.115981     0.036548     0.032965     0.022106     0.985972
   871.573120   885.467224   266.482057   -28.765652    16.116315     0.036849     0.034184     0.022346     0.984123
   627.946045  1307.480469   266.456687   -28.725163    16.117105     0.035942     0.034032     0.022199     0.975539
  1352.209717   975.807678   266.446782   -28.800156    16.117255     0.036139     0.033319     0.022089     0.993508
   818.756897  1407.247681   266.436783   -28.735716    16.117785     0.036316     0.033566     0.022156     0.987448
  1259.600464   774.593567   266.470580   -28.802546    16.118640     0.036863     0.034165     0.022337     0.983165
   437.331207  1159.291260   266.481052   -28.717003    16.119032     0.036663     0.033826     0.022272     0.963251
   936.111694   996.753845   266.468154   -28.765411    16.119495     0.035985     0.033532     0.022122     0.987181
  1538.584106  1299.306763   266.406423   -28.799341    16.119662     0.036865     0.033924     0.022321     0.987691
  1049.930176  1385.254883   266.425865   -28.755526    16.119996     0.035932     0.033568     0.022131     0.985879
  1505.674683   314.096222   266.499398   -28.845122    16.121084     0.036541     0.033195     0.022170     0.957409
  1259.167480   870.219849   266.461760   -28.797809    16.122288     0.036209     0.033554     0.022196     0.985034
   901.604980   340.647125   266.530764   -28.794857    16.122457     0.036954     0.034149     0.022385     0.929133
   518.796631   520.316223   266.535565   -28.755003    16.123107     0.036585     0.034107     0.022661     0.965482
  1512.447144   302.271484   266.500113   -28.846252    16.123691     0.037014     0.033934     0.022408     0.983692
   767.414673   901.917603   266.486367   -28.756403    16.125162     0.036862     0.033324     0.022301     0.983815
  1039.693359  1060.723877   266.456439   -28.770658    16.125189     0.036777     0.033937     0.022349     0.988946
   636.892700   639.493713   266.517937   -28.758721    16.125266     0.036311     0.034312     0.022385     0.988332
   630.657104  1492.679810   266.439422   -28.716275    16.125950     0.031928     0.035964     0.026716     0.961582
  1591.752930  1373.597900   266.396573   -28.799992    16.126352     0.039116     0.035017     0.033016     0.905003
  1314.439209    42.498791   266.535244   -28.842966    16.126560     0.037311     0.034617     0.022569     0.982257
   711.190491   289.344452   266.546165   -28.781942    16.127003     0.036542     0.034163     0.022392     0.985357
   485.154480  1102.711182   266.483605   -28.723660    16.127249     0.036397     0.033964     0.022329     0.984757
   843.125854  1259.720703   266.449052   -28.744946    16.131575     0.036453     0.034043     0.022398     0.987597
  1246.205933   932.504333   266.456726   -28.793696    16.132126     0.036820     0.034588     0.022584     0.986877
  1269.241577  1586.315918   266.394992   -28.763399    16.133223     0.036885     0.034292     0.022530     0.988947
  1422.774170  1065.726562   266.434513   -28.801450    16.133667     0.036817     0.034148     0.022480     0.991158
   807.633484  1580.393677   266.421406   -28.726298    16.133737     0.037313     0.034606     0.022647     0.975796
  1181.029419   492.809845   266.501045   -28.810029    16.134011     0.036289     0.033746     0.022358     0.977599
   424.251556  1545.119629   266.446133   -28.696973    16.134238     0.036791     0.033629     0.022423     0.977435
  1151.780884    85.533470   266.540366   -28.827667    16.135926     0.036980     0.034702     0.022629     0.975238
  1295.495239  1155.613403   266.433334   -28.786717    16.137735     0.037599     0.034744     0.022778     0.984622
   850.932739    51.309765   266.560369   -28.804960    16.138181     0.036584     0.034339     0.022544     0.980866
   341.260681  1513.401367   266.453709   -28.691809    16.139518     0.037215     0.034749     0.022726     0.966269
  1084.567871   578.815857   266.498490   -28.797985    16.140047     0.037367     0.034010     0.022653     0.987447
   377.482666  1009.255127   266.498267   -28.719528    16.140316     0.037604     0.034413     0.022746     0.986933
   749.445312   195.902252   266.552669   -28.789632    16.140809     0.037428     0.033836     0.022645     0.976474
  1427.659058  1528.746826   266.391432   -28.779064    16.140845     0.037393     0.034366     0.022677     0.987877
   777.099121  1312.276611   266.447893   -28.737012    16.141814     0.036734     0.034341     0.022609     0.961807
  1513.907959   467.086304   266.484780   -28.838270    16.143912     0.036638     0.033745     0.022522     0.975307
   575.324585  1347.393799   266.455945   -28.718937    16.143941     0.037864     0.035198     0.022847     0.988175
   999.911194   319.805145   266.527190   -28.803849    16.145040     0.036746     0.034123     0.022601     0.981728
   713.532959   956.635803   266.484325   -28.749347    16.145624     0.037850     0.034936     0.022902     0.983487
   528.246399  1060.634277   266.485082   -28.729220    16.146415     0.037386     0.034873     0.022827     0.988384
   577.402649  1426.860840   266.448486   -28.715197    16.146767     0.037759     0.034236     0.023364     0.979485
   464.856598  1422.786011   266.455163   -28.706279    16.147051     0.036969     0.034291     0.022676     0.963843
  1391.799438   562.566711   266.482787   -28.823681    16.148423     0.037341     0.035054     0.022868     0.986304
  1531.428345   248.139069   266.504059   -28.850451    16.148659     0.037736     0.034223     0.022828     0.984835
   901.782959  1542.176392   266.419663   -28.735805    16.149181     0.026368     0.035048     0.028517     0.967712
   869.885193  1119.647583   266.460501   -28.754002    16.150175     0.037115     0.034879     0.022823     0.982080
   769.154419   133.996094   266.557294   -28.794270    16.150609     0.036988     0.033874     0.022672     0.975390
   338.856049  1519.392334   266.453290   -28.691320    16.150754     0.037501     0.035278     0.022891     0.955562
  1052.725952  1288.483521   266.434653   -28.760513    16.152318     0.037727     0.035275     0.023030     0.991766
   782.317200   953.555298   266.480759   -28.755072    16.154186     0.037930     0.035348     0.023072     0.981579
  1281.692505   437.646149   266.500511   -28.820898    16.154401     0.037870     0.035164     0.023012     0.981146
   663.253357   604.602356   266.519688   -28.762571    16.155558     0.037746     0.035255     0.023042     0.975161
   478.125519   593.651001   266.531059   -28.748104    16.155585     0.037325     0.035048     0.022945     0.977837
  1230.063232  1452.485596   266.409557   -28.766811    16.156835     0.037485     0.033998     0.026609     0.939807
  1501.419189  1370.683960   266.401907   -28.792818    16.157152     0.038167     0.035151     0.023117     0.982426
   374.844727  1582.183472   266.445475   -28.691148    16.157959     0.037353     0.034532     0.022899     0.952493
  1245.729004   979.466187   266.452410   -28.791348    16.158288     0.037923     0.035458     0.023149     0.985159
  1134.150513  1017.846375   266.455112   -28.780420    16.159661     0.037364     0.034467     0.022912     0.976831
   366.553467   112.024155   266.581842   -28.762709    16.161571     0.038139     0.034375     0.023042     0.981924
   726.738281  1528.684814   266.430715   -28.722288    16.161650     0.037929     0.035216     0.023115     0.986936
   937.400452   145.822662   266.546786   -28.807328    16.161747     0.038168     0.034754     0.023110     0.977438
   912.338928  1010.132507   266.468248   -28.762827    16.161952     0.038001     0.034576     0.023061     0.967345
   988.640259   134.770538   266.544941   -28.812024    16.162390     0.038399     0.041818     0.025059    -1.000000
   785.060242   381.549225   266.533502   -28.783402    16.162714     0.037482     0.035468     0.023123     0.984961
   932.794434   933.868225   266.474154   -28.768234    16.163151     0.037635     0.034538     0.022994     0.980734
  1321.731079   703.124207   266.473710   -28.811094    16.163564     0.050851     0.036232     0.029497     0.953658
  1279.700562   779.746765   266.468977   -28.803921    16.163926     0.038063     0.035072     0.023140     0.989744
   460.403259   534.598267   266.537510   -28.749568    16.164982     0.038478     0.035650     0.023328     0.975847
   521.171997   636.390320   266.524698   -28.749494    16.165825     0.037844     0.035525     0.023227     0.974811
   692.764648  1355.187012   266.448649   -28.728069    16.166205     0.037898     0.034861     0.023118     0.983226
   473.630157  1304.303589   266.465619   -28.712816    16.166225     0.038401     0.035396     0.023277     0.977016
   479.989563  1168.428711   266.477820   -28.720011    16.166375     0.037565     0.035556     0.023203     0.966109
  1428.878540   684.346741   266.469444   -28.820699    16.167402     0.037689     0.035390     0.023202     0.978625
  1549.661621  1098.157959   266.424401   -28.810135    16.167436     0.038219     0.034844     0.023179     0.944404
   739.511169    11.077014   266.570325   -28.797902    16.167966     0.038410     0.034663     0.023207     0.988647
   983.064087     8.288599   266.556957   -28.817784    16.168820     0.037606     0.035240     0.023175     0.989318
   585.551514   361.376007   266.546530   -28.768220    16.169073     0.038675     0.035732     0.023420     0.977889
  1109.108032    55.991394   266.545489   -28.825659    16.169260     0.037505     0.034437     0.023044     0.989700
   693.574219   740.759827   266.505401   -28.758339    16.169544     0.038544     0.035258     0.023313     0.962348
   686.299072   549.677368   266.523478   -28.767138    16.171218     0.038387     0.035575     0.023359     0.986032
   862.578186  1372.318970   266.437556   -28.740984    16.171222     0.038673     0.035613     0.023417     0.984327
   976.393066   624.429443   266.500328   -28.786976    16.171688     0.038934     0.036092     0.023986     0.981577
   884.698059  1123.263184   266.459338   -28.755025    16.172786     0.038407     0.035410     0.023352     0.984795
  1389.270142   283.633331   266.508737   -28.837185    16.172994     0.038391     0.035756     0.023407     0.982267
  1073.538452   870.698364   266.472113   -28.782744    16.174387     0.038809     0.035658     0.023473     0.988739
   510.516327   952.306519   266.496087   -28.733107    16.175021     0.038863     0.035712     0.023544     0.976834
  1558.084229     8.495888   266.524747   -28.864385    16.175702     0.037975     0.035926     0.023428     0.988527
  1582.403809    65.171227   266.518139   -28.863572    16.176404     0.038699     0.035215     0.023429     0.982082
   613.269104   922.864319   266.493059   -28.742881    16.177112     0.038339     0.035044     0.023341     0.982387
  1109.518311   126.088020   266.538979   -28.822249    16.177701     0.038762     0.035001     0.023419     0.986480
  1138.508301   660.028809   266.487958   -28.798365    16.177979     0.038768     0.034931     0.023410     0.992349
   879.737000  1142.977051   266.457793   -28.753653    16.178044     0.038287     0.034818     0.023305     0.886901
  1077.543823  1441.996704   266.419074   -28.754972    16.178339     0.038738     0.034902     0.023401     0.989715
  1581.014038  1413.646606   266.393473   -28.797151    16.178668     0.037945     0.035775     0.023407     0.981966
  1196.521118   380.984894   266.510523   -28.816779    16.179344     0.039126     0.028374     0.027032     0.985606
   365.536285  1567.710815   266.447333   -28.691105    16.179536     0.039072     0.036038     0.023904     0.987207
  1392.494019   765.627258   266.463964   -28.813755    16.180607     0.039105     0.036106     0.023687     0.989424
   446.486725  1403.129272   266.458007   -28.705757    16.180971     0.038945     0.035261     0.023534     0.987960
  1076.878540  1201.156982   266.441373   -28.766765    16.180979     0.038025     0.035143     0.023356     0.986334
   788.575684   321.253723   266.538883   -28.786648    16.181227     0.038982     0.035702     0.023587     0.975025
  1055.511108   642.337830   266.494242   -28.792508    16.181546     0.039194     0.036105     0.023678     0.989303
   888.873596   227.662216   266.541929   -28.799375    16.181804     0.038230     0.035867     0.023493     0.981612
   710.430969   205.764954   266.553939   -28.785985    16.182012     0.038994     0.035651     0.023600     0.985438
   704.285889  1299.882812   266.453115   -28.731722    16.183487     0.038601     0.035198     0.023478     0.981113
   654.336060  1197.448242   266.465379   -28.732712    16.185980     0.039098     0.036396     0.023790     0.947112
   456.214264  1017.388367   266.493110   -28.725508    16.186088     0.038694     0.036216     0.023687     0.982361
   348.340607  1102.249023   266.491303   -28.712596    16.186870     0.039045     0.035880     0.023686     0.990672
   460.055481  1043.073364   266.490521   -28.724557    16.187635     0.038065     0.035087     0.023435     0.991716
   966.462463   562.224121   266.506637   -28.789228    16.188691     0.039264     0.035838     0.023760     0.986615
   831.799011  1006.372375   266.473106   -28.756485    16.189043     0.038741     0.036256     0.023725     0.989043
  1519.191406  1072.629517   266.428470   -28.808922    16.189222     0.038695     0.036238     0.023714     0.984685
   394.900391   277.004181   266.564996   -28.756908    16.189566     0.038203     0.035093     0.023470     0.938115
   849.219177  1118.294556   266.461784   -28.752394    16.190786     0.038797     0.036065     0.023728     0.979332
  1258.360352   462.844025   266.499487   -28.817769    16.191694     0.039153     0.035656     0.023721     0.962448
   730.280151   384.842590   266.536263   -28.778799    16.192812     0.038944     0.035632     0.023700     0.980497
   800.299622  1559.204468   266.423775   -28.726746    16.193843     0.039106     0.035875     0.023775     0.988320
  1494.748047   735.099976   266.461058   -28.823542    16.193870     0.040365     0.036631     0.025134     0.945287
   614.528687   394.185272   266.541875   -28.768958    16.194562     0.039444     0.035873     0.023843     0.986051
   574.307373   889.493958   266.498324   -28.741364    16.195089     0.039353     0.036720     0.023991     0.989644
   350.512177  1406.687256   266.463050   -28.697806    16.195171     0.040101     0.036637     0.024491     0.975950
  1474.190430  1227.382080   266.416683   -28.797663    16.195296     0.038939     0.036491     0.023871     0.984923
  1406.489746   629.280334   266.475792   -28.821592    16.195343     0.039570     0.036283     0.023945     0.985784
  1395.981445  1466.870117   266.398927   -28.779543    16.197198     0.038402     0.035545     0.023658     0.988239
  1447.094971   938.663757   266.444900   -28.809670    16.197485     0.038706     0.036365     0.023825     0.989064
  1230.174805  1547.231201   266.400794   -28.762158    16.198240     0.038858     0.036029     0.023817     0.943634
  1226.590820   396.598419   266.507395   -28.818449    16.198715     0.039877     0.036976     0.024526     0.977841
   333.839233  1492.782959   266.456029   -28.692222    16.199639     0.039092     0.036127     0.024273     0.935501
  1526.655884   862.558350   266.447480   -28.819859    16.200136     0.039624     0.036866     0.024068     0.982666
  1314.567261  1217.327759   266.426559   -28.785226    16.200282     0.039749     0.036621     0.024064     0.986087
   972.595337   171.988403   266.542395   -28.808896    16.201231     0.039495     0.035635     0.023880     0.980507
   728.391479  1250.869507   266.456295   -28.736085    16.201259     0.039518     0.035864     0.023933     0.981559
   473.440033  1467.711914   266.450531   -28.704765    16.201587     0.039762     0.036510     0.024071     0.980802
  1349.265381   486.390472   266.492217   -28.823979    16.202043     0.039442     0.036792     0.024071     0.955685
   812.655396   637.814880   266.508256   -28.773048    16.202376     0.039509     0.036090     0.023951     0.986893
   699.453064   907.555603   266.489650   -28.750618    16.206263     0.040051     0.037117     0.024276     0.980314
   836.031921  1306.119019   266.445161   -28.742090    16.206305     0.038728     0.035812     0.023859     0.987377
  1045.216797   256.408569   266.530520   -28.810636    16.206693     0.039451     0.036952     0.024153     0.979237
   551.066101   623.308105   266.524236   -28.752559    16.207626     0.038996     0.036600     0.024034     0.989492
  1370.840698   656.073059   266.475311   -28.817386    16.207819     0.039026     0.035794     0.023911     0.982172
  1259.584473   390.763763   266.506087   -28.821410    16.208074     0.039921     0.036517     0.024148     0.986263
   812.961304   514.831116   266.519613   -28.779116    16.208252     0.038787     0.035996     0.023926     0.989402
  1006.477539   227.270096   266.535384   -28.808927    16.208825     0.040047     0.036689     0.024247     0.990181
   386.659821  1446.093750   266.457386   -28.698797    16.210641     0.039758     0.036081     0.024083     0.987513
